Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
12975658785,"Nov 24, 2024, 6:30:15 PM",Rodaje largo 17k 24.11.24,Run,"",5655,17.15,,,false,,,activities/13836829498.tcx.gz,,,5655.0,5655.0,17157.4,10.745,3.034,145.3,146.4,667.9,742.7,17.9,0.0,,,81.0,79.0,,,,,1131.0,,,,,,,,,3.0,,,,,0.0,47.0,0.0,,1.0,17394.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.034,68.0,,,,,,,,,3.076,,,,,,,,""
12989029044,"Nov 26, 2024, 5:27:35 PM",Calentamiento 2k 26.11.24,Run,"",693,2.02,,,false,,,activities/13851065050.tcx.gz,,,693.0,673.0,2028.7,6.905,3.014,27.8,27.8,684.5,710.4,19.7,0.7,,,80.0,77.0,,,,,133.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2130.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.927,214.5,,,,,,,,,3.166,,,,,,,,""
12989029050,"Nov 26, 2024, 5:39:34 PM",3x1k 26.11.24,Run,"",946,3.35,,,false,,,activities/13851065083.tcx.gz,,,946.0,851.0,3356.2,5.582,3.944,0.0,0.0,698.0,699.6,1.5,0.0,,,83.0,80.0,,,,,156.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3357.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.548,3249.1,,,,,,,,,3.945,,,,,,,,""
12989029131,"Nov 26, 2024, 5:56:32 PM",Enfriamiento 2k 26.11.24,Run,"",683,2.03,,,false,,,activities/13851065157.tcx.gz,,,683.0,667.0,2035.6,5.215,3.052,13.6,13.6,684.5,708.3,20.4,-0.8,,,82.0,80.0,,,,,133.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2058.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.98,553.7,,,,,,,,,3.086,,,,,,,,""
13047714093,"Dec 4, 2024, 6:34:53 PM",17k golosos 4.12.24,Run,Con mi 🐇de confianza [strava://athletes/145543737/11]Pablo Ausín ,5361,17.33,,,false,,,activities/13913869315.tcx.gz,,,5361.0,5143.0,17338.8,7.295,3.371,137.2,135.8,662.5,739.2,41.5,0.0,,,85.0,80.0,,,,,1133.0,,,,,,,,,4.0,,,,,0.0,57.0,0.0,,1.0,17576.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.234,38.8,,,,,,,,,3.418,,,,,,,,""
13058236790,"Dec 6, 2024, 10:18:58 AM",Paseo mañanero 18k 6.12.24,Run,[strava://athletes/70696374/13]Davide Mazzeo [strava://athletes/145543737/11]Pablo Ausín [strava://athletes/90742489/15]Rodrigo Vicente ,6194,17.86,,,false,,,activities/13925106961.tcx.gz,,,6194.0,6089.0,17867.3,12.227,2.934,104.1,129.4,575.1,666.4,24.5,-0.1,,,84.0,80.0,,,,,1256.0,,,,,,,,,3.0,,,,,0.0,50.0,0.0,,1.0,18017.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.885,2057.7,,,,,,,,,2.959,,,,,,,,""
13167662178,"Dec 22, 2024, 11:35:04 AM",Carrera a la hora del almuerzo,Run,,389,1.17,,,false,,,activities/13167662178.gpx,,,389.0,389.0,1174.0,3.98,3.018,17.9,17.9,1007.5,1028.2,32.2,-0.4,,,,,,,,,84.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1275.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.018,1167.3,,,,,,,,,3.28,,,,,,,,""
13167662663,"Dec 22, 2024, 11:42:16 AM",Carrera a la hora del almuerzo,Run,,1846,4.82,,,false,,,activities/13167662663.gpx,,,1846.0,1754.0,4827.7,4.68,2.752,26.3,26.3,1001.0,1014.7,22.3,0.0,,,,,,,,,373.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,4917.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.615,4550.3,,,,,,,,,2.803,,,,,,,,""
13500877943,"Jan 27, 2025, 6:22:59 PM",Evening Run,Run,,80,0.20,,,false,,,activities/14402098131.fit.gz,,,80.0,80.0,207.0,3.02,2.588,0.0,0.0,0.0,0.0,48.0,0.0,,,,,,,,,8.0,,,,,,,,,,,,,,,,0.0,,1.0,207.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.588,0.0,,,,,,,,,3.015,,,,,,,,""
13500877962,"Jan 29, 2025, 6:40:13 PM",Evening Run,Run,,1374,4.30,,,false,,,activities/14402098112.fit.gz,,,1374.0,1334.0,4305.3,5.14,3.227,10.6,40.0,685.2,704.9,29.3,-0.4,,,,,,,,,205.0,,,,,,,,,,,,,,,,0.0,,1.0,4297.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.133,2464.8,,,,,,,,,3.221,,,,,,,,""
13561795398,"Feb 6, 2025, 6:20:03 PM",Evening Run,Run,,2494,7.06,,,false,,,activities/14468711946.fit.gz,,,2494.0,2178.0,7062.5,5.51,3.243,84.6,75.0,684.7,737.3,34.8,0.2,,,,,,,,,333.0,,,,,,,,,,,,,,,,0.0,,1.0,7238.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.832,99.3,,,,,,,,,3.323,,,,,,,,""
13591478776,"Feb 10, 2025, 3:47:26 PM",Pádel multitudinario 🎾,Workout,[strava://athletes/148439756/11]ines arroba ,2305,0,,,false,,,activities/14501394684.fit.gz,,,2305.0,2305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,132.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,media/89390b15-ed9c-4796-b538-0d87482abbb0.jpg
13591478872,"Feb 8, 2025, 11:14:30 AM",Lunch Run,Run,,2175,6.45,,,false,,,activities/14501394600.fit.gz,,,2175.0,1979.0,6451.6,5.0,3.26,51.7,76.0,655.4,708.1,12.2,-0.2,,,,,,,,,316.0,,,,,,,,,,,,,,,,0.0,,1.0,6473.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.966,0.0,,,,,,,,,3.271,,,,,,,,""
13614348964,"Feb 12, 2025, 7:00:39 PM",Evening Run,Run,,1685,2.47,,,false,,,activities/14526247517.fit.gz,,,1685.0,1033.0,2471.7,4.26,2.393,48.1,12.0,630.6,661.9,49.5,1.1,,,,,,,,,141.0,,,,,,,,,,,,,,,,0.0,,1.0,2658.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.467,711.0,,,,,,,,,2.573,,,,,,,,""
13649933184,"Feb 15, 2025, 10:56:19 AM",Trote pre brunch,Run,[strava://athletes/152260715/12]Jimena Pérez [strava://athletes/148439756/11]ines arroba [strava://athletes/70696374/13]Davide Mazzeo ,2112,5.93,,,false,,,activities/14565360564.fit.gz,,,2112.0,2094.0,5930.1,5.02,2.832,34.1,48.0,660.1,679.5,10.7,0.0,,,,,,,,,376.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,5967.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.808,2304.0,,,,,,,,,2.85,,,,,,,,media/9dc1573e-c65b-425f-a65a-756933e55b45.jpg|media/7e832fd8-49dc-487f-b28a-457738332898.jpg|media/0d6b9835-b18c-4271-8820-7de250b402bd.mp4
13649933237,"Feb 14, 2025, 7:22:54 PM",Evening Run,Run,,3206,8.37,,,false,,,activities/14565360617.fit.gz,,,3206.0,2631.0,8373.6,5.22,3.183,83.3,104.0,684.7,737.3,33.1,-0.2,,,,,,,,,390.0,,,,,,,,,,,,,,,,0.0,,1.0,8433.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.612,82.0,,,,,,,,,3.206,,,,,,,,""
13672125591,"Feb 19, 2025, 5:57:31 PM",Rodaje 10k 19.2.25,Run,"",3251,10.02,,,false,,,activities/14589552610.fit.gz,,,3251.0,3186.0,10026.9,5.22,3.147,71.9,70.0,684.7,708.1,16.7,0.1,,,,,,,,,355.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,10149.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.084,3626.0,,,,,,,,,3.186,,,,,,,,""
13689056139,"Feb 21, 2025, 5:46:43 PM",Rodaje 7k 21.2.25,Run,"",2203,7.10,,,false,,,activities/14608097216.fit.gz,,,2203.0,2199.0,7107.1,5.34,3.232,6.8,39.0,684.7,704.9,12.2,-0.3,,,,,,,,,325.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,7088.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.226,5672.5,,,,,,,,,3.223,,,,,,,,""
13711961281,"Feb 22, 2025, 10:56:37 AM",Lunch Run,Run,,3572,10.36,,,false,,,activities/14633098519.fit.gz,,,3572.0,3416.0,10359.9,4.9,3.033,84.4,128.0,1079.4,1112.6,7.1,0.0,,,,,,,,,340.0,,,,,,,,,,,,,,,,0.0,,1.0,10406.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.9,9812.6,,,,,,,,,3.046,,,,,,,,""
13716457892,"Feb 24, 2025, 6:07:27 PM",Rodaje 4k + 4x2k 24.2.25,Run,"",3998,12.02,,,false,,,activities/14638005247.fit.gz,,,3998.0,3599.0,12021.9,5.56,3.34,28.1,49.0,698.0,705.0,9.1,0.0,,,,,,,,,420.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,12068.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.007,7931.5,,,,,,,,,3.353,,,,,,,,""
13736819641,"Feb 26, 2025, 6:07:53 PM",Rodaje 10k 26.2.25,Run,"",3318,10.02,,,false,,,activities/14660048706.fit.gz,,,3318.0,3139.0,10027.1,5.86,3.194,68.2,90.0,655.5,708.1,21.1,-0.2,,,,,,,,,543.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,10078.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.022,1067.4,,,,,,,,,3.211,,,,,,,,""
13752566937,"Feb 28, 2025, 4:48:39 PM",Rodaje 16k 28.2.25 🇳🇬,Run,[strava://athletes/70696374/13]Davide Mazzeo ,6536,16.19,,,false,,,activities/14677152750.fit.gz,,,6536.0,5383.0,16198.4,6.0,3.009,218.4,233.0,585.6,672.8,32.4,0.1,,,,,,,,,849.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,16657.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.478,3302.0,,,,,,,,,3.095,,,,,,,,""
13779671615,"Mar 3, 2025, 5:34:10 PM",Rodaje 10k 3.3.25,Run,[strava://athletes/145543737/11]Pablo Ausín ,3041,10.01,,,false,,,activities/14706701308.fit.gz,,,3041.0,2944.0,10010.8,6.42,3.4,75.8,92.0,655.5,708.0,23.6,-0.1,,,,,,,,,509.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,10087.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.292,1057.9,,,,,,,,,3.426,,,,,,,,""
13799053471,"Mar 5, 2025, 6:13:12 PM",11k 5.3.25,Run,"",3386,11.19,,,false,,,activities/14727620694.fit.gz,,,3386.0,3348.0,11195.8,5.06,3.344,41.9,48.0,684.6,705.5,20.2,0.1,,,,,,,,,437.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,11335.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.306,6628.8,,,,,,,,,3.386,,,,,,,,""
13854563221,"Mar 11, 2025, 5:25:46 PM",11k RMM 11.3.25,Run,"",3694,11.17,,,false,,,activities/14787898946.fit.gz,,,3694.0,3254.0,11175.1,5.76,3.434,93.2,106.0,655.5,707.9,10.9,0.0,,,,,,,,,404.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,11241.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.025,0.0,,,,,,,,,3.455,,,,,,,,""
13881935592,"Mar 14, 2025, 4:23:31 PM",Rodaje 10k 14.3.25,Run,"",3221,10.01,,,false,,,activities/14816745441.fit.gz,,,3221.0,3089.0,10009.0,5.22,3.24,47.1,88.0,685.2,704.9,44.7,-0.1,,,,,,,,,445.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,10046.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.107,2993.6,,,,,,,,,3.252,,,,,,,,""
13887299870,"Mar 15, 2025, 8:34:12 AM",Long run 15.3.25,Run,[strava://athletes/70696374/13]Davide Mazzeo ,7885,15.44,,,false,,,activities/14822573355.fit.gz,,,7885.0,5049.0,15448.2,5.48,3.06,134.7,217.0,585.6,662.5,36.3,-0.4,,,,,,,,,617.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,15559.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.959,2340.3,,,,,,,,,3.076,,,,,,,,""
